Token ID,Token,Total Length,Chinese Length,Longword ID,Subword ID,Occurrences,Percentage,Pollute Type
62209,长治市,3,3,14175,,1,0.0014%,
62212,杨某某,3,3,14176,,22,0.0308%,
62218,校园里,3,3,14177,,1,0.0014%,
62219,螺蛳粉,3,3,14178,,6,0.0084%,
62240,就是用,3,3,14179,,1,0.0014%,
62263,的优质,3,3,14180,,1,0.0014%,
62270,彭德怀,3,3,14181,,6,0.0084%,
62271,安阳市,3,3,14182,,3,0.0042%,
62273,也经常,3,3,14183,,1,0.0014%,
62281,上进心,3,3,14184,,1,0.0014%,
62294,日当天,3,3,14185,,1,0.0014%,
62301,水浒传,3,3,14186,,6,0.0084%,
62306,不健康,3,3,14187,,1,0.0014%,
62314,秩序的,3,3,14188,,1,0.0014%,
62317,自驾车,3,3,14189,,3,0.0042%,
62336,变异株,3,3,14190,,1,0.0014%,
62337,感到很,3,3,14191,,1,0.0014%,
62359,被人们,3,3,14192,,3,0.0042%,
62364,有影响,3,3,14193,,1,0.0014%,
62366,一边是,3,3,14194,,1,0.0014%,
62368,丈夫的,3,3,14195,,1,0.0014%,
62369,总结出,3,3,14196,,1,0.0014%,
62374,去学习,3,3,14197,,1,0.0014%,
62375,和交流,3,3,14198,,1,0.0014%,
62407,不得在,3,3,14199,,1,0.0014%,
62414,有好处,3,3,14200,,4,0.0056%,
62416,涌现出,3,3,14201,,11,0.0154%,
62438,审核丨,3,3,14202,,1,0.0014%,
62440,便捷的,3,3,14203,,4,0.0056%,
62449,用起来,3,3,14204,,1,0.0014%,
62452,安置点,3,3,14205,,1,0.0014%,
62457,权威的,3,3,14206,,1,0.0014%,
62469,一米线,3,3,14207,,5,0.0070%,
62470,把时间,3,3,14208,,1,0.0014%,
62477,常常会,3,3,14209,,1,0.0014%,
62479,县领导,3,3,14210,,1,0.0014%,
62482,办理中,3,3,14211,,1,0.0014%,
62487,的高峰,3,3,14212,,1,0.0014%,
62495,二十二,3,3,14213,,1,0.0014%,
62500,联想到,3,3,14214,,3,0.0042%,
62504,的好评,3,3,14215,,1,0.0014%,
62519,不放弃,3,3,14216,,1,0.0014%,
62524,特效药,3,3,14217,,3,0.0042%,
62541,关晓彤,3,3,14218,,6,0.0084%,
62552,给家人,3,3,14219,,1,0.0014%,
62559,江宁区,3,3,14220,,5,0.0070%,
62560,菜篮子,3,3,14221,,14,0.0196%,
62561,这类人,3,3,14222,,5,0.0070%,
62579,核武器,3,3,14223,,1,0.0014%,
62591,和同事,3,3,14224,,1,0.0014%,
62601,我愿意,3,3,14225,,3,0.0042%,
62606,吉祥物,3,3,14226,,1,0.0014%,
62607,全面屏,3,3,14227,,1,0.0014%,
62608,就读于,3,3,14228,,3,0.0042%,
62609,的图片,3,3,14229,,1,0.0014%,
62633,后期的,3,3,14230,,3,0.0042%,
62636,局限性,3,3,14231,,1,0.0014%,
62661,回答说,3,3,14232,,1,0.0014%,
62662,强度的,3,3,14233,,1,0.0014%,
62680,被列为,3,3,14234,,3,0.0042%,
62687,都希望,3,3,14235,,1,0.0014%,
62702,被授予,3,3,14236,,3,0.0042%,
62705,支持的,3,3,14237,,1,0.0014%,
62710,只是想,3,3,14238,,5,0.0070%,
62711,收银员,3,3,14239,,3,0.0042%,
62723,同时又,3,3,14240,,1,0.0014%,
62724,建立的,3,3,14241,,1,0.0014%,
62730,行驶证,3,3,14242,,1,0.0014%,
62737,紧身裤,3,3,14243,,3,0.0042%,
62748,有一股,3,3,14244,,4,0.0056%,
62751,上小学,3,3,14245,,1,0.0014%,
62759,是每个,3,3,14246,,1,0.0014%,
62768,不要被,3,3,14247,,3,0.0042%,
62769,说一下,3,3,14248,,1,0.0014%,
62770,等不同,3,3,14249,,1,0.0014%,
62781,一天天,3,3,14250,,5,0.0070%,
62783,可以对,3,3,14251,,1,0.0014%,
62784,广告牌,3,3,14252,,1,0.0014%,
62789,能成为,3,3,14253,,1,0.0014%,
62795,科技的,3,3,14254,,1,0.0014%,
62796,需要用,3,3,14255,,1,0.0014%,
62813,调味料,3,3,14256,,1,0.0014%,
62819,的美食,3,3,14257,,1,0.0014%,
62824,属蛇人,3,3,14258,,3,0.0042%,
62827,家长在,3,3,14259,,4,0.0056%,
62828,的各类,3,3,14260,,1,0.0014%,
62839,前几年,3,3,14261,,1,0.0014%,
62847,过一次,3,3,14262,,1,0.0014%,
62854,后进行,3,3,14263,,1,0.0014%,
62864,湛江市,3,3,14264,,12,0.0168%,
62880,充斥着,3,3,14265,,8,0.0112%,
62881,在各个,3,3,14266,,5,0.0070%,
62887,照片中,3,3,14267,,3,0.0042%,
62898,更新了,3,3,14268,,1,0.0014%,
62899,转化成,3,3,14269,,3,0.0042%,
62902,区域性,3,3,14270,,1,0.0014%,
62906,该患者,3,3,14271,,1,0.0014%,
62919,真诚的,3,3,14272,,3,0.0042%,
62920,睡觉前,3,3,14273,,1,0.0014%,
62928,的主角,3,3,14274,,1,0.0014%,
62938,模拟卷,3,3,14275,,1,0.0014%,
62939,如一日,3,3,14276,,3,0.0042%,
62953,梅州市,3,3,14277,,17,0.0238%,
62959,我就不,3,3,14278,,1,0.0014%,
62966,方法的,3,3,14279,,4,0.0056%,
62980,老奶奶,3,3,14280,,1,0.0014%,
62991,报名中,3,3,14281,,1,0.0014%,
63000,他们还,3,3,14282,,1,0.0014%,
63006,给人以,3,3,14283,,1,0.0014%,
63009,每一名,3,3,14284,,1,0.0014%,
63015,由国家,3,3,14285,,1,0.0014%,
63017,央视网,3,3,14286,,1,0.0014%,
63018,的称号,3,3,14287,,1,0.0014%,
63022,承担着,3,3,14288,,1,0.0014%,
63026,等待着,3,3,14289,,1,0.0014%,
63051,应符合,3,3,14290,,1,0.0014%,
63054,铲屎官,3,3,14291,,10,0.0140%,
63073,眼看着,3,3,14292,,3,0.0042%,
63096,动车组,3,3,14293,,1,0.0014%,
63100,仅有的,3,3,14294,,1,0.0014%,
63108,垃圾的,3,3,14295,,1,0.0014%,
63113,阐述了,3,3,14296,,7,0.0098%,
63115,酒店的,3,3,14297,,3,0.0042%,
63117,全勤奖,3,3,14298,,3,0.0042%,
63123,未发现,3,3,14299,,1,0.0014%,
63126,元素的,3,3,14300,,3,0.0042%,
63129,中心和,3,3,14301,,1,0.0014%,
63136,都不够,3,3,14302,,1,0.0014%,
63141,稳就业,3,3,14303,,1,0.0014%,
63155,不干净,3,3,14304,,3,0.0042%,
63156,书记员,3,3,14305,,1,0.0014%,
63166,归属于,3,3,14306,,1,0.0014%,
63167,的好奇,3,3,14307,,1,0.0014%,
63171,大药房,3,3,14308,,3,0.0042%,
63181,汇报了,3,3,14309,,1,0.0014%,
63184,需求和,3,3,14310,,1,0.0014%,
63186,雷神山,3,3,14311,,1,0.0014%,
63189,公平的,3,3,14312,,1,0.0014%,
63193,最长的,3,3,14313,,3,0.0042%,
63198,户型图,3,3,14314,,1,0.0014%,
63199,那我们,3,3,14315,,3,0.0042%,
63220,黔西南,3,3,14316,,1,0.0014%,
63223,录取的,3,3,14317,,1,0.0014%,
63244,全都是,3,3,14318,,3,0.0042%,
63248,组建了,3,3,14319,,3,0.0042%,
63256,更别说,3,3,14320,,1,0.0014%,
63257,的外表,3,3,14321,,3,0.0042%,
63262,华为的,3,3,14322,,3,0.0042%,
63270,出台的,3,3,14323,,1,0.0014%,
63271,李玫瑾,3,3,14324,,8,0.0112%,
63272,该企业,3,3,14325,,1,0.0014%,
63274,最起码,3,3,14326,,3,0.0042%,
63278,和在看,3,3,14327,,3,0.0042%,
63279,越走越,3,3,14328,,3,0.0042%,
63281,新增了,3,3,14329,,1,0.0014%,
63282,是他的,3,3,14330,,1,0.0014%,
63285,第三条,3,3,14331,,1,0.0014%,
63294,我也不,3,3,14332,,1,0.0014%,
63295,精准的,3,3,14333,,1,0.0014%,
63304,美国在,3,3,14334,,1,0.0014%,
63319,咱们的,3,3,14335,,6,0.0084%,
63322,米左右,3,3,14336,,1,0.0014%,
63327,了解下,3,3,14337,,1,0.0014%,
63329,准确地,3,3,14338,,1,0.0014%,
63333,电子码,3,3,14339,,1,0.0014%,
63338,认定的,3,3,14340,,1,0.0014%,
63344,和实践,3,3,14341,,1,0.0014%,
63349,耐心的,3,3,14342,,1,0.0014%,
63359,爸爸的,3,3,14343,,1,0.0014%,
63361,但是从,3,3,14344,,1,0.0014%,
63373,泥石流,3,3,14345,,13,0.0182%,
63377,回忆起,3,3,14346,,4,0.0056%,
63381,岁之间,3,3,14347,,1,0.0014%,
63384,学不会,3,3,14348,,1,0.0014%,
63385,的病毒,3,3,14349,,1,0.0014%,
63388,太好了,3,3,14350,,1,0.0014%,
63416,大兴区,3,3,14351,,1,0.0014%,
63418,国际上,3,3,14352,,1,0.0014%,
63431,使用后,3,3,14353,,1,0.0014%,
63436,本案中,3,3,14354,,3,0.0042%,
63441,但是她,3,3,14355,,3,0.0042%,
63449,西北风,3,3,14356,,5,0.0070%,
63455,不了了,3,3,14357,,1,0.0014%,
63456,的明星,3,3,14358,,1,0.0014%,
63458,种植的,3,3,14359,,1,0.0014%,
63474,战士们,3,3,14360,,1,0.0014%,
63475,医保卡,3,3,14361,,1,0.0014%,
63481,殡仪馆,3,3,14362,,7,0.0098%,
63483,啥时候,3,3,14363,,9,0.0126%,
63484,将来的,3,3,14364,,1,0.0014%,
63487,自己不,3,3,14365,,1,0.0014%,
63489,对工作,3,3,14366,,1,0.0014%,
63492,教学中,3,3,14367,,1,0.0014%,
63493,用一个,3,3,14368,,1,0.0014%,
63498,气溶胶,3,3,14369,,11,0.0154%,
63503,活动等,3,3,14370,,1,0.0014%,
63514,英格兰,3,3,14371,,4,0.0056%,
63517,未履行,3,3,14372,,1,0.0014%,
63524,十多年,3,3,14373,,3,0.0042%,
63529,的精彩,3,3,14374,,1,0.0014%,
63545,却依然,3,3,14375,,1,0.0014%,
63546,参谋长,3,3,14376,,3,0.0042%,
63552,穿衣服,3,3,14377,,3,0.0042%,
63553,服务号,3,3,14378,,1,0.0014%,
63558,李小璐,3,3,14379,,5,0.0070%,
63567,多云间,3,3,14380,,1,0.0014%,
63576,比普通,3,3,14381,,1,0.0014%,
63581,不定时,3,3,14382,,1,0.0014%,
63583,类食物,3,3,14383,,1,0.0014%,
63593,微粒贷,3,3,14384,,3,0.0042%,
63597,和城市,3,3,14385,,1,0.0014%,
63598,聚集地,3,3,14386,,1,0.0014%,
63600,默默的,3,3,14387,,1,0.0014%,
63618,的平均,3,3,14388,,1,0.0014%,
63621,元罚款,3,3,14389,,1,0.0014%,
63625,在所有,3,3,14390,,1,0.0014%,
63633,中国和,3,3,14391,,1,0.0014%,
63634,小户型,3,3,14392,,1,0.0014%,
63647,老先生,3,3,14393,,1,0.0014%,
63657,时尚感,3,3,14394,,1,0.0014%,
63666,的人身,3,3,14395,,1,0.0014%,
63673,有点像,3,3,14396,,5,0.0070%,
63674,餐桌上,3,3,14397,,19,0.0266%,
63680,元不等,3,3,14398,,1,0.0014%,
63683,年国家,3,3,14399,,1,0.0014%,
63694,日结束,3,3,14400,,1,0.0014%,
63697,女主播,3,3,14401,,3,0.0042%,
63700,烦心事,3,3,14402,,3,0.0042%,
63702,男主角,3,3,14403,,3,0.0042%,
63703,餐饮店,3,3,14404,,1,0.0014%,
63721,总编辑,3,3,14405,,3,0.0042%,
63734,没有谁,3,3,14406,,3,0.0042%,
63738,这正是,3,3,14407,,1,0.0014%,
63740,在教育,3,3,14408,,1,0.0014%,
63741,直接将,3,3,14409,,1,0.0014%,
63743,汇总表,3,3,14410,,1,0.0014%,
63754,自贸区,3,3,14411,,1,0.0014%,
63768,要保证,3,3,14412,,1,0.0014%,
63778,要选择,3,3,14413,,1,0.0014%,
63780,从严从,3,3,14414,,1,0.0014%,
63791,巡察组,3,3,14415,,3,0.0042%,
63794,碳达峰,3,3,14416,,3,0.0042%,
63795,考生们,3,3,14417,,1,0.0014%,
63808,马路上,3,3,14418,,1,0.0014%,
63835,第一章,3,3,14419,,1,0.0014%,
63841,可拨打,3,3,14420,,1,0.0014%,
63842,真的有,3,3,14421,,1,0.0014%,
63856,投集团,3,3,14422,,1,0.0014%,
63860,密接者,3,3,14423,,1,0.0014%,
63864,子女的,3,3,14424,,3,0.0042%,
63869,主耶稣,3,3,14425,,6,0.0084%,
63870,患上了,3,3,14426,,3,0.0042%,
63873,的瞬间,3,3,14427,,1,0.0014%,
63881,的种类,3,3,14428,,4,0.0056%,
63888,价值和,3,3,14429,,1,0.0014%,
63889,更像是,3,3,14430,,3,0.0042%,
63892,少量的,3,3,14431,,3,0.0042%,
63908,可作为,3,3,14432,,1,0.0014%,
63909,懂得了,3,3,14433,,1,0.0014%,
63915,信息表,3,3,14434,,1,0.0014%,
63917,也确实,3,3,14435,,1,0.0014%,
63926,教练员,3,3,14436,,4,0.0056%,
63934,低年级,3,3,14437,,1,0.0014%,
63938,转折点,3,3,14438,,3,0.0042%,
63949,年至今,3,3,14439,,3,0.0042%,
63952,惊呆了,3,3,14440,,3,0.0042%,
63963,自己要,3,3,14441,,1,0.0014%,
63974,就好比,3,3,14442,,3,0.0042%,
63985,一年来,3,3,14443,,1,0.0014%,
63998,十几个,3,3,14444,,1,0.0014%,
63999,让家长,3,3,14445,,1,0.0014%,
64002,客流量,3,3,14446,,3,0.0042%,
64005,上一次,3,3,14447,,1,0.0014%,
64006,只提供,3,3,14448,,1,0.0014%,
64007,满足感,3,3,14449,,1,0.0014%,
64017,本办法,3,3,14450,,1,0.0014%,
64033,让宝宝,3,3,14451,,1,0.0014%,
64046,党代会,3,3,14452,,3,0.0042%,
64047,小动物,3,3,14453,,1,0.0014%,
64052,在群里,3,3,14454,,1,0.0014%,
64053,还容易,3,3,14455,,1,0.0014%,
64060,下班后,3,3,14456,,1,0.0014%,
64064,更高效,3,3,14457,,1,0.0014%,
64082,的时期,3,3,14458,,1,0.0014%,
64098,早已经,3,3,14459,,3,0.0042%,
64105,了一切,3,3,14460,,1,0.0014%,
64117,的信念,3,3,14461,,1,0.0014%,
64123,这其实,3,3,14462,,1,0.0014%,
64136,关键点,3,3,14463,,1,0.0014%,
64137,范围和,3,3,14464,,1,0.0014%,
64143,五台山,3,3,14465,,3,0.0042%,
64144,最好在,3,3,14466,,3,0.0042%,
64148,很正常,3,3,14467,,1,0.0014%,
64153,引导和,3,3,14468,,1,0.0014%,
64156,决定性,3,3,14469,,1,0.0014%,
64173,在各种,3,3,14470,,1,0.0014%,
64178,立足于,3,3,14471,,3,0.0042%,
64186,桃花源,3,3,14472,,1,0.0014%,
64192,追溯到,3,3,14473,,9,0.0126%,
64201,规范性,3,3,14474,,1,0.0014%,
64206,年代的,3,3,14475,,1,0.0014%,
64220,超强的,3,3,14476,,3,0.0042%,
64232,的信号,3,3,14477,,1,0.0014%,
64267,只要能,3,3,14478,,1,0.0014%,
64268,要怎么,3,3,14479,,1,0.0014%,
64285,坚定了,3,3,14480,,1,0.0014%,
64315,为促进,3,3,14481,,1,0.0014%,
64316,吃火锅,3,3,14482,,1,0.0014%,
64327,从今年,3,3,14483,,1,0.0014%,
64328,这道菜,3,3,14484,,3,0.0042%,
64342,孟加拉,3,3,14485,,3,0.0042%,
64347,生成的,3,3,14486,,3,0.0042%,
64350,轰炸机,3,3,14487,,13,0.0182%,
64355,的安排,3,3,14488,,1,0.0014%,
64359,孩子会,3,3,14489,,1,0.0014%,
64365,也正在,3,3,14490,,1,0.0014%,
64367,人员对,3,3,14491,,1,0.0014%,
64370,两位数,3,3,14492,,6,0.0084%,
64371,每一件,3,3,14493,,1,0.0014%,
64375,号文件,3,3,14494,,1,0.0014%,
64382,还具有,3,3,14495,,1,0.0014%,
64406,日进行,3,3,14496,,1,0.0014%,
64407,时间点,3,3,14497,,1,0.0014%,
64408,长白山,3,3,14498,,3,0.0042%,
64412,很方便,3,3,14499,,1,0.0014%,
64421,下方的,3,3,14500,,1,0.0014%,
64423,性行为,3,3,14501,,1,0.0014%,
64427,中使用,3,3,14502,,1,0.0014%,
64429,的美景,3,3,14503,,3,0.0042%,
64430,的难度,3,3,14504,,1,0.0014%,
64443,同志的,3,3,14505,,1,0.0014%,
64454,降雨量,3,3,14506,,3,0.0042%,
64455,可联系,3,3,14507,,1,0.0014%,
64460,的后果,3,3,14508,,3,0.0042%,
64477,十七条,3,3,14509,,1,0.0014%,
64478,地道的,3,3,14510,,3,0.0042%,
64485,请记得,3,3,14511,,1,0.0014%,
64488,什么人,3,3,14512,,1,0.0014%,
64497,五粮液,3,3,14513,,3,0.0042%,
64503,约翰逊,3,3,14514,,7,0.0098%,
64504,经审理,3,3,14515,,1,0.0014%,
64513,高效率,3,3,14516,,1,0.0014%,
64519,人世间,3,3,14517,,3,0.0042%,
64521,这东西,3,3,14518,,1,0.0014%,
64528,的总体,3,3,14519,,3,0.0042%,
64533,采取的,3,3,14520,,1,0.0014%,
64547,经济与,3,3,14521,,1,0.0014%,
64565,业委会,3,3,14522,,1,0.0014%,
64568,了一圈,3,3,14523,,3,0.0042%,
64570,而不腻,3,3,14524,,9,0.0126%,
64576,普惠性,3,3,14525,,3,0.0042%,
64579,搭载了,3,3,14526,,3,0.0042%,
64587,好东西,3,3,14527,,1,0.0014%,
64588,下雨天,3,3,14528,,5,0.0070%,
64593,保洁员,3,3,14529,,3,0.0042%,
64594,县医院,3,3,14530,,1,0.0014%,
64600,使自己,3,3,14531,,1,0.0014%,
64606,守护者,3,3,14532,,5,0.0070%,
64619,种食物,3,3,14533,,1,0.0014%,
64621,需要你,3,3,14534,,1,0.0014%,
64624,低血糖,3,3,14535,,1,0.0014%,
64625,斤左右,3,3,14536,,1,0.0014%,
64634,的舞台,3,3,14537,,1,0.0014%,
64638,属猴人,3,3,14538,,3,0.0042%,
64649,某一天,3,3,14539,,4,0.0056%,
64659,归属感,3,3,14540,,1,0.0014%,
64660,烟火气,3,3,14541,,3,0.0042%,
64661,自定义,3,3,14542,,5,0.0070%,
64665,说明你,3,3,14543,,1,0.0014%,
64668,的口罩,3,3,14544,,1,0.0014%,
64676,已达到,3,3,14545,,3,0.0042%,
64688,加速度,3,3,14546,,3,0.0042%,
64692,司法厅,3,3,14547,,1,0.0014%,
64697,卢卡斯,3,3,14548,,3,0.0042%,
64700,证书的,3,3,14549,,3,0.0042%,
64713,桥头堡,3,3,14550,,3,0.0042%,
64716,的巨大,3,3,14551,,1,0.0014%,
64723,得非常,3,3,14552,,1,0.0014%,
64726,延续了,3,3,14553,,3,0.0042%,
64729,世界观,3,3,14554,,1,0.0014%,
64737,老板娘,3,3,14555,,5,0.0070%,
64738,那么好,3,3,14556,,1,0.0014%,
64740,勇敢的,3,3,14557,,4,0.0056%,
64741,的依据,3,3,14558,,1,0.0014%,
64742,音乐节,3,3,14559,,1,0.0014%,
64745,发挥着,3,3,14560,,1,0.0014%,
64746,蕴含着,3,3,14561,,6,0.0084%,
64750,养殖业,3,3,14562,,1,0.0014%,
64752,的小白,3,3,14563,,1,0.0014%,
64753,老朋友,3,3,14564,,1,0.0014%,
64769,不过来,3,3,14565,,1,0.0014%,
64770,洗手间,3,3,14566,,1,0.0014%,
64795,可关注,3,3,14567,,1,0.0014%,
64799,的病例,3,3,14568,,1,0.0014%,
64804,检测出,3,3,14569,,1,0.0014%,
64806,女子的,3,3,14570,,1,0.0014%,
64807,立交桥,3,3,14571,,3,0.0042%,
64809,这一段,3,3,14572,,1,0.0014%,
64812,工程量,3,3,14573,,1,0.0014%,
64824,种植户,3,3,14574,,1,0.0014%,
64844,以此为,3,3,14575,,3,0.0042%,
64845,的增加,3,3,14576,,1,0.0014%,
64848,武夷山,3,3,14577,,3,0.0042%,
64858,的共同,3,3,14578,,1,0.0014%,
64868,笔下的,3,3,14579,,3,0.0042%,
64874,白岩松,3,3,14580,,12,0.0168%,
64880,梦想着,3,3,14581,,3,0.0042%,
64883,简单地,3,3,14582,,1,0.0014%,
64896,好好地,3,3,14583,,1,0.0014%,
64899,开发和,3,3,14584,,1,0.0014%,
64910,更有效,3,3,14585,,1,0.0014%,
64914,致癌物,3,3,14586,,3,0.0042%,
64926,人物的,3,3,14587,,1,0.0014%,
64942,解释说,3,3,14588,,1,0.0014%,
64955,被隔离,3,3,14589,,1,0.0014%,
64960,签署了,3,3,14590,,3,0.0042%,
64965,也许会,3,3,14591,,1,0.0014%,
64966,决定将,3,3,14592,,1,0.0014%,
64967,有序的,3,3,14593,,1,0.0014%,
64980,示范村,3,3,14594,,1,0.0014%,
64986,的一片,3,3,14595,,1,0.0014%,
64995,分配到,3,3,14596,,3,0.0042%,
65004,极好的,3,3,14597,,3,0.0042%,
65007,而作为,3,3,14598,,1,0.0014%,
65014,意外的,3,3,14599,,1,0.0014%,
65019,中加入,3,3,14600,,1,0.0014%,
65049,她没有,3,3,14601,,1,0.0014%,
65066,做任何,3,3,14602,,1,0.0014%,
65067,开好局,3,3,14603,,3,0.0042%,
65069,宣讲会,3,3,14604,,1,0.0014%,
65075,中成药,3,3,14605,,3,0.0042%,
65076,分手后,3,3,14606,,1,0.0014%,
65081,交汇点,3,3,14607,,1,0.0014%,
65082,半身裙,3,3,14608,,1,0.0014%,
65084,安全员,3,3,14609,,1,0.0014%,
65090,小游戏,3,3,14610,,1,0.0014%,
65091,最深的,3,3,14611,,3,0.0042%,
65094,植物的,3,3,14612,,1,0.0014%,
65097,与环境,3,3,14613,,1,0.0014%,
65100,但是也,3,3,14614,,1,0.0014%,
65104,各岗位,3,3,14615,,1,0.0014%,
65106,合同制,3,3,14616,,1,0.0014%,
65107,所以就,3,3,14617,,1,0.0014%,
65116,出生后,3,3,14618,,1,0.0014%,
65126,万多元,3,3,14619,,4,0.0056%,
65128,的三大,3,3,14620,,3,0.0042%,
65142,该岗位,3,3,14621,,1,0.0014%,
65147,了一波,3,3,14622,,4,0.0056%,
65149,一大波,3,3,14623,,1,0.0014%,
65150,做起来,3,3,14624,,1,0.0014%,
65156,听党话,3,3,14625,,3,0.0042%,
65157,该不该,3,3,14626,,3,0.0042%,
65166,一周内,3,3,14627,,3,0.0042%,
65174,能适应,3,3,14628,,1,0.0014%,
65175,对项目,3,3,14629,,1,0.0014%,
65176,通报称,3,3,14630,,1,0.0014%,
65178,制作了,3,3,14631,,1,0.0014%,
65185,越野车,3,3,14632,,3,0.0042%,
65189,科技馆,3,3,14633,,1,0.0014%,
65192,放射性,3,3,14634,,3,0.0042%,
65198,但不要,3,3,14635,,1,0.0014%,
65199,的心声,3,3,14636,,3,0.0042%,
65206,旅行史,3,3,14637,,1,0.0014%,
65223,洗发皂,3,3,14638,,4,0.0056%,
65233,你就能,3,3,14639,,1,0.0014%,
65255,分辨率,3,3,14640,,12,0.0168%,
65256,大放送,3,3,14641,,5,0.0070%,
65261,粤康码,3,3,14642,,1,0.0014%,
65266,无形中,3,3,14643,,4,0.0056%,
65269,挡不住,3,3,14644,,12,0.0168%,
65270,融入了,3,3,14645,,1,0.0014%,
65273,又或者,3,3,14646,,1,0.0014%,
65274,艺术团,3,3,14647,,1,0.0014%,
65279,白细胞,3,3,14648,,1,0.0014%,
65291,上半身,3,3,14649,,1,0.0014%,
65292,染色体,3,3,14650,,3,0.0042%,
65295,对象为,3,3,14651,,1,0.0014%,
65298,张家港,3,3,14652,,1,0.0014%,
65313,舍小家,3,3,14653,,1,0.0014%,
65316,覆盖了,3,3,14654,,1,0.0014%,
65339,五千年,3,3,14655,,3,0.0042%,
65344,十五条,3,3,14656,,1,0.0014%,
65354,暖心的,3,3,14657,,3,0.0042%,
65355,的结合,3,3,14658,,1,0.0014%,
65359,谁都不,3,3,14659,,3,0.0042%,
65368,的介绍,3,3,14660,,1,0.0014%,
65372,李子柒,3,3,14661,,5,0.0070%,
65373,胃黏膜,3,3,14662,,8,0.0112%,
65413,将无法,3,3,14663,,1,0.0014%,
65421,在南京,3,3,14664,,3,0.0042%,
65423,自己有,3,3,14665,,1,0.0014%,
65426,把它们,3,3,14666,,3,0.0042%,
65437,进程中,3,3,14667,,3,0.0042%,
65441,天以上,3,3,14668,,1,0.0014%,
65445,对其他,3,3,14669,,1,0.0014%,
65473,介绍的,3,3,14670,,1,0.0014%,
65474,推荐表,3,3,14671,,1,0.0014%,
65475,如此的,3,3,14672,,1,0.0014%,
65487,尝不是,3,3,14673,,1,0.0014%,
65501,理解了,3,3,14674,,1,0.0014%,
65504,谋发展,3,3,14675,,1,0.0014%,
65518,提名为,3,3,14676,,3,0.0042%,
65525,一般会,3,3,14677,,1,0.0014%,
65530,等不良,3,3,14678,,1,0.0014%,
65534,办理的,3,3,14679,,1,0.0014%,
65535,商品的,3,3,14680,,1,0.0014%,
65538,经理人,3,3,14681,,1,0.0014%,
65541,中写道,3,3,14682,,3,0.0042%,
65542,胜利的,3,3,14683,,4,0.0056%,
65545,作用于,3,3,14684,,1,0.0014%,
65551,思政课,3,3,14685,,1,0.0014%,
65555,行李箱,3,3,14686,,3,0.0042%,
65567,展览馆,3,3,14687,,4,0.0056%,
65585,对一些,3,3,14688,,1,0.0014%,
65586,院子里,3,3,14689,,3,0.0042%,
65588,事发后,3,3,14690,,3,0.0042%,
65591,流行性,3,3,14691,,1,0.0014%,
65596,努力把,3,3,14692,,1,0.0014%,
65597,辨识度,3,3,14693,,3,0.0042%,
65599,余人次,3,3,14694,,1,0.0014%,
65600,等设施,3,3,14695,,1,0.0014%,
65603,为载体,3,3,14696,,3,0.0042%,
65604,形象的,3,3,14697,,1,0.0014%,
65624,降压药,3,3,14698,,3,0.0042%,
65632,商业化,3,3,14699,,1,0.0014%,
65643,报考的,3,3,14700,,4,0.0056%,
65644,新员工,3,3,14701,,1,0.0014%,
65652,学起来,3,3,14702,,1,0.0014%,
65653,给了他,3,3,14703,,1,0.0014%,
65662,学子们,3,3,14704,,1,0.0014%,
65663,等区域,3,3,14705,,1,0.0014%,
65674,思维和,3,3,14706,,1,0.0014%,
65675,波士顿,3,3,14707,,3,0.0042%,
65687,带动了,3,3,14708,,1,0.0014%,
65689,既然是,3,3,14709,,3,0.0042%,
65694,先锋队,3,3,14710,,1,0.0014%,
65714,就没了,3,3,14711,,3,0.0042%,
65721,及时将,3,3,14712,,1,0.0014%,
65722,隐藏着,3,3,14713,,7,0.0098%,
65728,很舒服,3,3,14714,,1,0.0014%,
65733,会逐渐,3,3,14715,,1,0.0014%,
65743,单选题,3,3,14716,,5,0.0070%,
65744,和重点,3,3,14717,,1,0.0014%,
65745,对全市,3,3,14718,,1,0.0014%,
65746,放下了,3,3,14719,,3,0.0042%,
65770,的理想,3,3,14720,,1,0.0014%,
65785,这段话,3,3,14721,,1,0.0014%,
65790,黄晓明,3,3,14722,,3,0.0042%,
65800,陈老师,3,3,14723,,1,0.0014%,
65803,在企业,3,3,14724,,1,0.0014%,
65806,张伯礼,3,3,14725,,3,0.0042%,
65807,效果的,3,3,14726,,1,0.0014%,
65808,类风湿,3,3,14727,,3,0.0042%,
65813,少聚集,3,3,14728,,1,0.0014%,
65818,不适宜,3,3,14729,,4,0.0056%,
65819,在本次,3,3,14730,,4,0.0056%,
65828,专委会,3,3,14731,,1,0.0014%,
65829,亲人的,3,3,14732,,3,0.0042%,
65830,做错了,3,3,14733,,7,0.0098%,
65835,和妈妈,3,3,14734,,1,0.0014%,
65854,在欧洲,3,3,14735,,17,0.0238%,
65869,的调整,3,3,14736,,1,0.0014%,
65873,仙游县,3,3,14737,,3,0.0042%,
65874,脚手架,3,3,14738,,3,0.0042%,
65879,专业性,3,3,14739,,1,0.0014%,
65881,不经过,3,3,14740,,1,0.0014%,
65887,人事处,3,3,14741,,1,0.0014%,
65898,并主动,3,3,14742,,1,0.0014%,
65904,改善了,3,3,14743,,1,0.0014%,
65906,污染的,3,3,14744,,1,0.0014%,
65927,必须的,3,3,14745,,1,0.0014%,
65928,补习班,3,3,14746,,3,0.0042%,
